uniqueID,reportedTime,clearedTime,timeType,siteCode,cellName,count,cell,l_cellDown,l_siteDown
U2K1N:8551:59.5615777338508107,2021-09-12 01:26:15,,off,KM2U0085,KM2U0085B2,6,1,0,0
U2K1N:8551:59.5615779770779260,2021-09-12 01:26:15,,off,KM2U0083,KM2U0083B2,6,5,0,0
U2K1N:8551:59.5615779935429710,2021-09-12 01:26:15,,off,KM1U0083,KM1U0083A2,6,1,0,0
U2K1N:8551:59.5615778295152712,2021-09-12 01:26:15,,off,KM2U0083,KM2U0083B1,6,6,0,0
U2K1N:8551:59.5615779913629252,2021-09-12 01:26:15,,off,KM1U0083,KM1U0083C1,6,6,0,0
U2K1N:8551:59.5615781066310367,2021-09-12 01:26:15,,off,KM1U0083,KM1U0083B2,6,4,0,0
U2K1N:8551:59.5615779799219640,2021-09-12 01:26:15,,off,KM1U0085,KM1U0085A2,6,6,0,0
U2K1N:8551:59.5615778701510436,2021-09-12 01:26:15,,off,KM2U0083,KM2U0083C1,6,1,0,0
U2K1N:8551:59.5615778694379571,2021-09-12 01:26:15,,off,KM1U0085,KM1U0085A1,6,2,0,0
U2K1N:8551:59.5615779805892140,2021-09-12 01:26:15,,off,KM2U0083,KM2U0083C2,6,4,0,0
U2K1N:8551:59.5615775590074551,2021-09-12 01:26:15,,off,KM2U0085,KM2U0085A1,6,5,0,0
U2K1N:8551:59.5615775644345272,2021-09-12 01:26:15,,off,KM2U0085,KM2U0085B1,6,6,0,0
U2K1N:8551:59.5615774573441725,2021-09-12 01:26:15,,off,KM1U0085,KM1U0085C2,6,5,0,0
U2K1N:8551:59.5615766721108329,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510A1,6,1,0,0
U2K1N:8551:59.5615762468716532,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154A1,6,2,0,0
U2K1N:8551:59.5615764274229367,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154B2,6,3,0,0
U2K1N:8551:59.5615764268106139,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510C1,6,3,0,0
U2K1N:8551:59.5615762505835879,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154A2,6,3,0,0
U2K1N:8551:59.5615768229817669,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510C2,6,3,0,0
U2K1N:8551:59.5615764237195722,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510B1,6,4,0,0
U2K1N:8551:59.5615766745424191,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510C1,6,6,0,0
U2K1N:8551:59.5615766708323619,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510C2,6,2,0,0
U2K1N:8551:59.5615764244105288,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154C1,6,6,0,0
U2K1N:8551:59.5615764113584534,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154C2,6,6,0,0
U2K1N:8551:59.5615762787988437,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154B2,6,4,0,0
U2K1N:8551:59.5615762494101689,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154C1,6,5,0,0
U2K1N:8551:59.5615764287268900,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154C2,6,1,0,0
U2K1N:8551:59.5615766695897037,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510B2,6,1,0,0
U2K1N:8551:59.5615766727313061,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510B1,6,5,0,0
U2K1N:8551:59.5615768039478753,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510B2,6,2,0,0
U2K1N:8551:59.5615766757550491,2021-09-12 01:26:16,,off,KM2U0510,KM2U0510A2,6,4,0,0
U2K1N:8551:59.5615764130714190,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154A1,6,2,0,0
U2K1N:8551:59.5615764293525791,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510A2,6,5,0,0
U2K1N:8551:59.5615764262071452,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154A2,6,4,0,0
U2K1N:8551:59.5615764230828630,2021-09-12 01:26:16,,off,KM2U0154,KM2U0154B1,6,5,0,0
U2K1N:8551:59.5615764121838481,2021-09-12 01:26:16,,off,KM1U0510,KM1U0510A1,6,6,0,0
U2K1N:8551:59.5615762482444571,2021-09-12 01:26:16,,off,KM1U0154,KM1U0154B1,6,1,0,0
U2K1N:8551:59.5615764256122448,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308B2,6,4,0,0
U2K1N:8551:59.5615768237962994,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308A2,6,3,0,0
U2K1N:8551:59.5615768048271302,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308C1,6,1,0,0
U2K1N:8551:59.5615766702233228,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308B1,6,1,0,0
U2K1N:8551:59.5615766751325469,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308C2,6,3,0,0
U2K1N:8551:59.5615764280420135,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308C2,6,6,0,0
U2K1N:8551:59.5615766689308321,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308A1,6,6,0,0
U2K1N:8551:59.5615768026959013,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308B1,6,5,0,0
U2K1N:8551:59.5615766763649731,2021-09-12 01:26:17,,off,KM1U1308,KM1U1308A1,6,2,0,0
U2K1N:8551:59.5615766714496615,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308C1,6,4,0,0
U2K1N:8551:59.5615766733179528,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308A2,6,2,0,0
U2K1N:8551:59.5615766739381355,2021-09-12 01:26:17,,off,KM2U1308,KM2U1308B2,6,5,0,0
U2K1N:8551:59.5615869694188445,2021-09-12 01:26:19,2021-09-12 01:29:23,on,ES2U0263,ES2U0263B2,6,4,0,0
U2K1N:8551:59.5615869790015508,2021-09-12 01:26:19,2021-09-12 01:29:23,on,ES2U0263,ES2U0263C2,6,5,0,0
U2K1N:8551:59.5615764138404827,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077A2,6,5,0,0
U2K1N:8551:59.5615762476147905,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077B1,6,4,0,0
U2K1N:8551:59.5615764250129462,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077C2,6,2,0,0
U2K1N:8551:59.5615764104297720,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077C1,6,3,0,0
U2K1N:8551:59.5615760285402270,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077A1,6,1,0,0
U2K1N:8551:59.5615762488342254,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077C1,6,2,0,0
U2K1N:8551:59.5615762779419563,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077B2,6,1,0,0
U2K1N:8551:59.5615763415672766,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077C2,6,6,0,0
U2K1N:8551:59.5615764223518528,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077B2,6,6,0,0
U2K1N:8551:59.5615760295886980,2021-09-12 01:26:21,,off,KM1U0077,KM1U0077B1,6,4,0,0
U2K1N:8551:59.5615762499917290,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077A2,6,5,0,0
U2K1N:8551:59.5615762411568500,2021-09-12 01:26:21,,off,KM2U0077,KM2U0077A1,6,3,0,0
U2K1N:8551:59.5615869790015508,2021-09-12 01:29:23,,off,ES2U0263,ES2U0263C2,6,5,0,0
U2K1N:8551:59.5615869694188445,2021-09-12 01:29:23,,off,ES2U0263,ES2U0263B2,6,4,0,0
U2K1N:8551:59.5615797833865816,2021-09-12 01:30:58,,off,ES2U0263,ES2U0263B1,6,6,0,0
U2K1N:8551:59.5615841002313040,2021-09-12 01:30:58,,off,ES2U0263,ES2U0263A2,6,2,0,0
U2K1N:8551:59.5615840987151914,2021-09-12 01:30:58,,off,ES2U0263,ES2U0263C1,6,3,0,0
U2K1N:8551:59.5615840922686706,2021-09-12 01:30:58,,off,ES2U0263,ES2U0263A1,6,1,0,0
U2K2N:8551:59.5618327884316796,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458B1,6,2,1,0
U2K2N:8551:59.5618329397106767,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191C2,6,1,1,0
U2K2N:8551:59.5618329357298066,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191A2,6,4,1,0
U2K2N:8551:59.5618327930425862,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458B2,6,1,1,0
U2K2N:8551:59.5618329380600858,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191B2,6,2,1,0
U2K2N:8551:59.5618326939481336,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458A1,6,3,1,0
U2K2N:8551:59.5618329340740056,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191C1,6,3,1,0
U2K2N:8551:59.5618329294639421,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191A1,6,6,1,0
U2K2N:8551:59.5618327893152864,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458C1,6,6,1,0
U2K2N:8551:59.5618327921657552,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458A2,6,4,1,0
U2K2N:8551:59.5618327972262834,2021-09-12 02:07:11,2021-09-12 03:44:33,on,HN2U0458,HN2U0458C2,6,5,1,1
U2K2N:8551:59.5618329321400723,2021-09-12 02:07:11,2021-09-12 03:44:20,on,HN2U0191,HN2U0191B1,6,5,1,1
U2K2N:8551:59.5618327902590185,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701B1,6,3,1,0
U2K2N:8551:59.5618325383310458,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190B2,6,2,1,0
U2K2N:8551:59.5618327988702383,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701B2,6,2,1,0
U2K2N:8551:59.5618328026017566,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701C1,6,5,1,0
U2K2N:8551:59.5618327862488369,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701A1,6,6,1,0
U2K2N:8551:59.5618328230595135,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012C1,6,2,1,0
U2K2N:8551:59.5618326712412790,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273A1,6,6,1,0
U2K2N:8551:59.5618328199458446,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012A1,6,1,1,0
U2K2N:8551:59.5618328207111527,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012B1,6,4,1,0
U2K2N:8551:59.5618325355043485,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190B1,6,3,1,0
U2K2N:8551:59.5618329265369371,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336B2,6,6,1,0
U2K2N:8551:59.5618327954614258,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701A2,6,4,1,0
U2K2N:8551:59.5618329056272634,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012C2,6,5,1,0
U2K2N:8551:59.5618326782531487,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273A2,6,2,1,0
U2K2N:8551:59.5618329225488259,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336C1,6,4,1,0
U2K2N:8551:59.5618325373587709,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190A2,6,4,1,0
U2K2N:8551:59.5618325363927992,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190C1,6,6,1,0
U2K2N:8551:59.5618325345542787,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190A1,6,1,1,0
U2K2N:8551:59.5618329242337597,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336A2,6,1,1,0
U2K2N:8551:59.5618328238948716,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012A2,6,6,1,0
U2K2N:8551:59.5618326760665548,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273C1,6,1,1,0
U2K2N:8551:59.5618329273656937,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336C2,6,3,1,0
U2K2N:8551:59.5618326848196453,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273C2,6,4,1,0
U2K2N:8551:59.5618329211125413,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336B1,6,2,1,0
U2K2N:8551:59.5618326725481924,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273B1,6,5,1,0
U2K2N:8551:59.5618329203418221,2021-09-12 02:07:12,2021-09-12 03:43:54,on,HN2U0336,HN2U0336A1,6,5,1,1
U2K2N:8551:59.5618326815727975,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0273,HN2U0273B2,6,3,1,1
U2K2N:8551:59.5618329046179968,2021-09-12 02:07:12,2021-09-12 03:43:49,on,HN2U0012,HN2U0012B2,6,3,1,1
U2K2N:8551:59.5618328066779365,2021-09-12 02:07:12,2021-09-12 03:44:08,on,HN2U1701,HN2U1701C2,6,1,1,1
U2K2N:8551:59.5618325393268113,2021-09-12 02:07:12,2021-09-12 03:44:18,on,HN2U0190,HN2U0190C2,6,5,1,1
U2K2N:8551:59.5618332244160927,2021-09-12 02:07:13,2021-09-12 03:44:34,on,HN2U1794,HN2U1794A2,2,2,1,0
U2K2N:8551:59.5618334642344337,2021-09-12 02:07:13,2021-09-12 03:43:54,on,HN2U1732,HN2U1732A1,2,1,1,0
U2K2N:8551:59.5618332235567551,2021-09-12 02:07:13,2021-09-12 03:44:34,on,HN2U1794,HN2U1794A1,2,1,1,1
U2K2N:8551:59.5618334648359467,2021-09-12 02:07:13,2021-09-12 03:43:54,on,HN2U1732,HN2U1732A2,2,2,1,1
U2K2N:8551:59.5618333617284205,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153C2,6,5,1,0
U2K2N:8551:59.5618333593599301,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153C1,6,4,1,0
U2K2N:8551:59.5618333585505482,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153B1,6,1,1,0
U2K2N:8551:59.5618333602151787,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153A2,6,6,1,0
U2K2N:8551:59.5618333609689374,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153B2,6,3,1,0
U2K2N:8551:59.5618333576656783,2021-09-12 02:07:15,2021-09-12 03:43:50,on,HN2U0153,HN2U0153A1,6,2,1,1
U2K2N:8551:59.5618334791600414,2021-09-12 02:07:16,2021-09-12 03:43:51,on,HN2U0288,HN2U0288A1,4,1,1,0
U2K2N:8551:59.5618334799624734,2021-09-12 02:07:16,2021-09-12 03:43:51,on,HN2U0288,HN2U0288B1,4,3,1,0
U2K2N:8551:59.5618334812751861,2021-09-12 02:07:16,2021-09-12 03:43:51,on,HN2U0288,HN2U0288B2,4,4,1,0
U2K2N:8551:59.5618334806321669,2021-09-12 02:07:16,2021-09-12 03:43:51,on,HN2U0288,HN2U0288A2,4,2,1,1
U2K2N:8551:59.5618337520125060,2021-09-12 02:07:26,2021-09-12 03:43:58,on,HN2U1905,HN2U1905A2,2,1,1,0
U2K2N:8551:59.5618337513586773,2021-09-12 02:07:26,2021-09-12 03:43:58,on,HN2U1905,HN2U1905A1,2,2,1,1
U2K1N:8551:59.5618588178084322,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142A2,6,6,1,0
U2K1N:8551:59.5618588313536161,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142C2,6,4,1,0
U2K1N:8551:59.5618588113217325,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142A1,6,5,1,0
U2K1N:8551:59.5618588167545411,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142B1,6,3,1,0
U2K1N:8551:59.5618588308141523,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142B2,6,1,1,0
U2K1N:8551:59.5618588173760109,2021-09-12 02:11:36,2021-09-12 17:01:28,on,ES2U0142,ES2U0142C1,6,2,1,1
U2K1N:8551:59.5620898932511714,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301C2,6,3,0,0
U2K1N:8551:59.5620892618535801,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034A2,6,5,0,0
U2K1N:8551:59.5620890824985788,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987B2,6,1,0,0
U2K1N:8551:59.5620892774297959,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034C2,6,2,0,0
U2K1N:8551:59.5620895575669811,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456A2,6,2,0,0
U2K1N:8551:59.5620900100558304,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340B2,6,3,0,0
U2K1N:8551:59.5620896719048341,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456B1,6,6,0,0
U2K1N:8551:59.5620896823135206,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456A1,6,3,0,0
U2K1N:8551:59.5620901238674592,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028B2,6,5,0,0
U2K1N:8551:59.5620900121116571,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301B2,6,2,0,0
U2K1N:8551:59.5620893724586401,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562A2,6,2,0,0
U2K1N:8551:59.5620892589494286,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034B1,6,2,0,0
U2K1N:8551:59.5620893658662542,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562C1,6,5,0,0
U2K1N:8551:59.5620896726287559,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562A1,6,1,0,0
U2K1N:8551:59.5620892536604170,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034A1,6,4,0,0
U2K1N:8551:59.5620901184397846,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028B1,6,1,0,0
U2K1N:8551:59.5620901244990030,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028C2,6,3,0,0
U2K1N:8551:59.5620898045280665,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301A1,6,4,0,0
U2K1N:8551:59.5620890819957776,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987A2,6,2,0,0
U2K1N:8551:59.5620892599788269,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034C1,6,3,0,0
U2K1N:8551:59.5620890758723982,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987B1,6,6,0,0
U2K1N:8551:59.5620898982881008,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301C1,6,6,0,0
U2K1N:8551:59.5620896758542290,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456A2,6,1,0,0
U2K1N:8551:59.5620900087472815,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340A2,6,6,0,0
U2K1N:8551:59.5620895632425735,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456C2,6,4,0,0
U2K1N:8551:59.5620893756819500,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562B2,6,3,0,0
U2K1N:8551:59.5620893613054022,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562B1,6,6,0,0
U2K1N:8551:59.5620893620874485,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034B2,6,1,0,0
U2K1N:8551:59.5620900067330140,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340B1,6,4,0,0
U2K1N:8551:59.5620900080489130,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340C1,6,1,0,0
U2K1N:8551:59.5620890752295448,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987A1,6,5,0,0
U2K1N:8551:59.5620895470704946,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456B1,6,5,0,0
U2K1N:8551:59.5620900144333460,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301C2,6,1,0,0
U2K1N:8551:59.5620895538574352,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456C1,6,6,0,0
U2K1N:8551:59.5620898953040180,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301B1,6,5,0,0
U2K1N:8551:59.5620896776299100,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456B2,6,3,0,0
U2K1N:8551:59.5620892795643744,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034C1,6,5,0,0
U2K1N:8551:59.5620896807088309,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456C2,6,5,0,0
U2K1N:8551:59.5620898909853032,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301B2,6,2,0,0
U2K1N:8551:59.5620890831100551,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987C2,6,3,0,0
U2K1N:8551:59.5620898658094335,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301B1,6,4,0,0
U2K1N:8551:59.5620899959623286,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0301,KM1U0301A2,6,3,0,0
U2K1N:8551:59.5620895603364693,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0456,KM2U0456B2,6,1,0,0
U2K1N:8551:59.5620900106350711,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340C2,6,2,0,0
U2K1N:8551:59.5620893669690600,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034C2,6,3,0,0
U2K1N:8551:59.5620900172898517,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301A1,6,5,0,0
U2K1N:8551:59.5620901232631159,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028A2,6,6,0,0
U2K1N:8551:59.5620890791771503,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0987,KM1U0987C1,6,4,0,0
U2K1N:8551:59.5620898685204425,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301C1,6,6,0,0
U2K1N:8551:59.5620892627631394,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034B2,6,4,0,0
U2K1N:8551:59.5620894562162759,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM1U0562,KM1U0562C2,6,4,0,0
U2K1N:8551:59.5620900060187724,2021-09-12 02:50:32,2021-09-12 02:52:53,on,KM2U1340,KM2U1340A1,6,5,0,0
U2K1N:8551:59.5620892567541356,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034B1,6,1,0,0
U2K1N:8551:59.5620892557752393,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0034,KM2U0034A1,6,6,0,0
U2K1N:8551:59.5620896741371677,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456C1,6,4,0,0
U2K1N:8551:59.5620898886663442,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM2U0301,KM2U0301A2,6,1,0,0
U2K1N:8551:59.5620894603207530,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0456,KM1U0456A1,6,2,0,0
U2K1N:8551:59.5620901139590152,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028A1,6,4,0,0
U2K1N:8551:59.5620893568732023,2021-09-12 02:50:32,2021-09-12 02:52:54,on,KM1U0034,KM1U0034A2,6,6,0,0
U2K1N:8551:59.5620901226159522,2021-09-12 02:50:32,2021-09-12 02:52:55,on,KM1U0028,KM1U0028C1,6,2,0,0
U2K1N:8551:59.5620900100558304,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340B2,6,3,0,0
U2K1N:8551:59.5620893724586401,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562A2,6,2,0,0
U2K1N:8551:59.5620893613054022,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562B1,6,6,0,0
U2K1N:8551:59.5620893756819500,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562B2,6,3,0,0
U2K1N:8551:59.5620893658662542,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562C1,6,5,0,0
U2K1N:8551:59.5620894562162759,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562C2,6,4,0,0
U2K1N:8551:59.5620900067330140,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340B1,6,4,0,0
U2K1N:8551:59.5620900080489130,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340C1,6,1,0,0
U2K1N:8551:59.5620900087472815,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340A2,6,6,0,0
U2K1N:8551:59.5620900060187724,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340A1,6,5,0,0
U2K1N:8551:59.5620896726287559,2021-09-12 02:52:53,,off,KM1U0562,KM1U0562A1,6,1,0,0
U2K1N:8551:59.5620900106350711,2021-09-12 02:52:53,,off,KM2U1340,KM2U1340C2,6,2,0,0
U2K1N:8551:59.5620890824985788,2021-09-12 02:52:54,,off,KM1U0987,KM1U0987B2,6,1,0,0
U2K1N:8551:59.5620898932511714,2021-09-12 02:52:54,,off,KM2U0301,KM2U0301C2,6,3,0,0
U2K1N:8551:59.5620900121116571,2021-09-12 02:52:54,,off,KM1U0301,KM1U0301B2,6,2,0,0
U2K1N:8551:59.5620890758723982,2021-09-12 02:52:54,,off,KM1U0987,KM1U0987B1,6,6,0,0
U2K1N:8551:59.5620896823135206,2021-09-12 02:52:54,,off,KM2U0456,KM2U0456A1,6,3,0,0
U2K1N:8551:59.5620898953040180,2021-09-12 02:52:54,,off,KM1U0301,KM1U0301B1,6,5,0,0
U2K1N:8551:59.5620896758542290,2021-09-12 02:52:54,,off,KM1U0456,KM1U0456A2,6,1,0,0
U2K1N:8551:59.5620896776299100,2021-09-12 02:52:54,,off,KM1U0456,KM1U0456B2,6,3,0,0
U2K1N:8551:59.5620898982881008,2021-09-12 02:52:54,,off,KM1U0301,KM1U0301C1,6,6,0,0
